sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Profile 1;Profile 2
9.943;7942;;10s;Yes;No;2;0.84476;0.90247;0.00000;0.05933;1.74722;Appaloosa@26;PonPokoAgent@27;0.8447576884253204;0.9024654385886731;0.8447576884253204;0.9024654385886731;party6_utility.xml;party7_utility.xml
8.012;7893;;10s;Yes;No;2;0.84476;0.90247;0.00000;0.05933;1.74722;GroupY@28;PonPokoAgent@29;0.8447576884253204;0.9024654385886731;0.8447576884253204;0.9024654385886731;party6_utility.xml;party7_utility.xml
8.008;8502;;10s;Yes;No;2;0.86313;0.88916;0.00000;0.00000;1.75229;PonPokoAgent@30;GroupY@31;0.8891644616682702;0.863126091597135;0.8891644616682702;0.863126091597135;party6_utility.xml;party7_utility.xml
9.250;9060;;10s;Yes;No;2;0.86313;0.87413;0.01503;0.01503;1.73726;Appaloosa@32;GroupY@33;0.8741305232587357;0.863126091597135;0.8741305232587357;0.863126091597135;party6_utility.xml;party7_utility.xml
9.300;5170;;10s;Yes;No;2;0.85227;0.87606;0.00000;0.03909;1.72834;GroupY@34;Appaloosa@35;0.8522746576300877;0.8760618841420127;0.8522746576300877;0.8760618841420127;party6_utility.xml;party7_utility.xml
8.333;8237;;10s;Yes;No;2;0.84476;0.90247;0.00000;0.05933;1.74722;PonPokoAgent@36;Appaloosa@37;0.8447576884253204;0.9024654385886731;0.8447576884253204;0.9024654385886731;party6_utility.xml;party7_utility.xml
9.984;4787;;10s;Yes;No;2;0.84476;0.90247;0.00000;0.05933;1.74722;Appaloosa@38;PonPokoAgent@39;0.8447576884253204;0.9024654385886731;0.8447576884253204;0.9024654385886731;party6_utility.xml;party7_utility.xml
9.230;7905;;10s;Yes;No;2;0.72350;0.94163;0.00000;0.18333;1.66512;GroupY@40;PonPokoAgent@41;0.7234950152255328;0.9416274624612428;0.7234950152255328;0.9416274624612428;party6_utility.xml;party7_utility.xml
8.010;8046;;10s;Yes;No;2;0.86313;0.88916;0.00000;0.00000;1.75229;PonPokoAgent@42;GroupY@43;0.8891644616682702;0.863126091597135;0.8891644616682702;0.863126091597135;party6_utility.xml;party7_utility.xml
9.873;4577;;10s;Yes;No;2;0.84476;0.90247;0.00000;0.05933;1.74722;Appaloosa@44;GroupY@45;0.8447576884253204;0.9024654385886731;0.8447576884253204;0.9024654385886731;party6_utility.xml;party7_utility.xml
8.342;5541;;10s;Yes;No;2;0.84476;0.90247;0.00000;0.05933;1.74722;GroupY@46;Appaloosa@47;0.8447576884253204;0.9024654385886731;0.8447576884253204;0.9024654385886731;party6_utility.xml;party7_utility.xml
